m,l0,phi,eps,is_sat
0.31407034,0.03236181,1.2081228,0.23609117,False
0.31658292,0.03236181,1.2090784,0.23835397,False
0.31909546,0.03236181,1.2100224,0.24062027,False
0.32160804,0.03236181,1.210955,0.24288894,False
0.3241206,0.03236181,1.2118765,0.2451605,False
0.32663316,0.03236181,1.212787,0.24743515,False
0.32914573,0.03236181,1.2136868,0.24971251,False
0.33165827,0.03236181,1.2145759,0.2519927,False
0.33417085,0.03236181,1.2154546,0.25427565,False
0.33668342,0.03236181,1.216323,0.25656167,False
0.33919597,0.03236181,1.2171814,0.25885034,False
0.34170854,0.03236181,1.2180297,0.26114193,False
0.34422112,0.03236181,1.2188684,0.263436,False
0.34673366,0.03236181,1.2196972,0.26573324,False
0.34924623,0.03236181,1.2205169,0.26803303,False
0.35175878,0.03236181,1.2213271,0.27033567,False
0.35427135,0.03236181,1.2221282,0.2726414,False
0.35678393,0.03236181,1.2229201,0.27494937,False
0.35929647,0.03236181,1.2237033,0.27726075,False
0.36180905,0.03236181,1.2244775,0.27957448,False
0.3643216,0.03236181,1.2252432,0.28189096,False
0.36683416,0.03236181,1.2260004,0.28421035,False
0.36934674,0.03236181,1.2267492,0.2865327,False
0.37185928,0.03236181,1.2274897,0.28885737,False
0.37437186,0.03236181,1.2282221,0.29118508,False
0.37688443,0.03236181,1.2289464,0.2935156,False
0.37939698,0.03236181,1.2296629,0.29584882,False
0.38190955,0.03236181,1.2303715,0.29818472,False
0.3844221,0.03236181,1.2310724,0.30052346,False
0.38693467,0.03236181,1.2317657,0.30286494,False
0.38944724,0.03236181,1.2324517,0.30520922,False
0.3919598,0.03236181,1.2331302,0.30755606,False
0.39447236,0.03236181,1.2338014,0.30990586,False
0.39698493,0.03236181,1.2344654,0.31225827,False
0.39949748,0.03236181,1.2351223,0.31461373,False
0.40201005,0.03236181,1.2357724,0.31697166,False
0.4045226,0.03236181,1.2364153,0.31933236,False
0.40703517,0.03236181,1.2370516,0.32169616,False
0.40954775,0.03236181,1.2376812,0.32406223,False
0.4120603,0.03236181,1.238304,0.3264314,False
0.41457286,0.03236181,1.2389203,0.32880318,False
0.4170854,0.03236181,1.2395302,0.33117762,False
0.41959798,0.03236181,1.2401335,0.33355495,False
0.42211056,0.03236181,1.2407308,0.33593637,False
0.4246231,0.03236181,1.2413218,0.33831802,False
0.42713568,0.03236181,1.2419065,0.34070644,False
0.42964825,0.03236181,1.242485,0.3430921,False
0.4321608,0.03236181,1.2430577,0.34548345,False
0.43467337,0.03236181,1.2436244,0.34787744,False
0.4371859,0.03236181,1.2441852,0.3502742,False
0.4396985,0.03236181,1.2447402,0.35267368,False
0.44221106,0.03236181,1.2452896,0.35507601,False
0.4447236,0.03236181,1.2458333,0.35748133,False
0.44723618,0.03236181,1.2463713,0.35988903,False
0.44974872,0.03236181,1.2469037,0.3622999,False
0.4522613,0.03236181,1.2474308,0.36471334,False
0.45477387,0.03236181,1.2479523,0.36712986,False
0.45728642,0.03236181,1.2484685,0.3695492,False
0.459799,0.03236181,1.2489793,0.37197104,False
0.46231157,0.03236181,1.2494851,0.374396,False
0.4648241,0.03236181,1.2499857,0.37682343,False
0.46733668,0.03236181,1.250481,0.3792541,False
0.46984923,0.03236181,1.2509713,0.3816873,False
0.4723618,0.03236181,1.2514565,0.38412365,False
0.47487438,0.03236181,1.2519368,0.38656273,False
0.47738692,0.03236181,1.2524122,0.38900444,False
0.4798995,0.03236181,1.2528827,0.39144933,False
0.48241204,0.03236181,1.2533484,0.39389703,False
0.4849246,0.03236181,1.2538092,0.3963476,False
0.4874372,0.03236181,1.2542653,0.39880088,False
0.48994973,0.03236181,1.2547168,0.40125707,False
0.4924623,0.03236181,1.2551637,0.40371644,False
0.49497488,0.03236181,1.2556059,0.40617856,False
0.49748743,0.03236181,1.2560437,0.4086438,False
0.5,0.03236181,1.2755008,0.3890013,True
0.0,0.032663316,0.006533822,7.59156e-07,False
0.0025125628,0.032663316,0.31182164,7.9223196e-07,False
0.0050251256,0.032663316,0.4226426,8.037968e-07,False
0.007537688,0.032663316,0.49865893,8.2165207e-07,False
0.010050251,0.032663316,0.5568686,1.0762651e-06,False
0.012562814,0.032663316,0.6040206,8.9391557e-07,False
0.015075376,0.032663316,0.6435515,9.5073153e-07,False
0.01758794,0.032663316,0.67741114,0.00025339238,False
0.020100502,0.032663316,0.7064744,0.0017879903,False
0.022613065,0.032663316,0.7321907,0.0033028834,False
0.025125628,0.032663316,0.75520474,0.004812856,False
0.027638191,0.032663316,0.7759859,0.006334097,False
0.030150753,0.032663316,0.79489684,0.007869119,False
0.032663316,0.032663316,0.8122189,0.0094190445,False
0.03517588,0.032663316,0.8281756,0.010986812,False
0.03768844,0.032663316,0.84294724,0.012572857,False
0.040201005,0.032663316,0.8566816,0.014176935,False
0.042713568,0.032663316,0.8695006,0.015798757,False
0.04522613,0.032663316,0.88150686,0.017438427,False
0.047738694,0.032663316,0.89278686,0.019094983,False
0.050251257,0.032663316,0.9034143,0.020768644,False
0.05276382,0.032663316,0.91345274,0.022457289,False
0.055276383,0.032663316,0.922957,0.024161702,False
0.057788946,0.032663316,0.93197465,0.025880842,False
0.060301505,0.032663316,0.9405477,0.02761423,False
0.06281407,0.032663316,0.94871277,0.029361455,False
0.06532663,0.032663316,0.95650274,0.031122115,False
0.0678392,0.032663316,0.9639462,0.032894745,False
0.07035176,0.032663316,0.97106916,0.034679387,False
0.072864324,0.032663316,0.97789466,0.036478072,False
0.07537688,0.032663316,0.9844438,0.03828453,False
0.07788945,0.032663316,0.99073505,0.04010347,False
0.08040201,0.032663316,0.99678534,0.04193303,False
0.08291457,0.032663316,1.0026103,0.043772824,False
0.085427135,0.032663316,1.008224,0.045623254,False
0.087939695,0.032663316,1.0136391,0.047481447,False
0.09045226,0.032663316,1.0188673,0.04935007,False
0.09296482,0.032663316,1.0239195,0.051227573,False
0.09547739,0.032663316,1.0288054,0.053113326,False
0.09798995,0.032663316,1.0335343,0.055007905,False
0.10050251,0.032663316,1.0381145,0.056910332,False
0.10301507,0.032663316,1.0425539,0.058821004,False
0.10552764,0.032663316,1.0468596,0.060739234,False
0.1080402,0.032663316,1.0510384,0.06266512,False
0.110552765,0.032663316,1.0550961,0.064598225,False
0.113065325,0.032663316,1.0590391,0.066538535,False
0.11557789,0.032663316,1.0628725,0.06848564,False
0.11809045,0.032663316,1.0666012,0.070439816,False
0.12060301,0.032663316,1.0702301,0.072400525,False
0.12311558,0.032663316,1.0737637,0.074367456,False
0.12562814,0.032663316,1.0772059,0.076341055,False
0.1281407,0.032663316,1.0805607,0.078320764,False
0.13065326,0.032663316,1.0838319,0.08030635,False
0.13316582,0.032663316,1.0870227,0.08229824,False
0.1356784,0.032663316,1.0901364,0.084295526,False
0.13819095,0.032663316,1.0931761,0.0862987,False
0.14070351,0.032663316,1.0961448,0.088307686,False
0.14321607,0.032663316,1.099045,0.090322174,False
0.14572865,0.032663316,1.1018795,0.092341155,False
0.1482412,0.032663316,1.1046505,0.09436592,False
0.15075377,0.032663316,1.1073606,0.09639617,False
0.15326633,0.032663316,1.1100117,0.098431155,False
0.1557789,0.032663316,1.112606,0.100471295,False
0.15829146,0.032663316,1.1151457,0.10251605,False
0.16080402,0.032663316,1.1176324,0.104566015,False
0.16331658,0.032663316,1.1200678,0.10662051,False
0.16582914,0.032663316,1.1224544,0.10867849,False
0.16834171,0.032663316,1.1247922,0.110743605,False
0.17085427,0.032663316,1.1270843,0.11281199,False
0.17336683,0.032663316,1.1293316,0.1148851,False
0.17587939,0.032663316,1.1315354,0.11696228,False
0.17839196,0.032663316,1.1336973,0.11904403,False
0.18090452,0.032663316,1.1358185,0.12112998,False
0.18341708,0.032663316,1.1379001,0.12321996,False
0.18592964,0.032663316,1.1399434,0.12531434,False
0.18844222,0.032663316,1.1419497,0.12741289,False
0.19095477,0.032663316,1.1439197,0.12951554,False
0.19346733,0.032663316,1.1458547,0.13162206,False
0.1959799,0.032663316,1.1477556,0.13373254,False
0.19849247,0.032663316,1.1496234,0.13584705,False
0.20100503,0.032663316,1.151459,0.1379657,False
0.20351759,0.032663316,1.1532632,0.1400879,False
0.20603015,0.032663316,1.155037,0.14221375,False
0.2085427,0.032663316,1.1567812,0.14434363,False
0.21105528,0.032663316,1.1584964,0.14647727,False
0.21356784,0.032663316,1.1601835,0.14861439,False
0.2160804,0.032663316,1.1618432,0.15075526,False
0.21859296,0.032663316,1.1634762,0.15289977,False
0.22110553,0.032663316,1.1650832,0.1550478,False
0.22361809,0.032663316,1.1666648,0.15719958,False
0.22613065,0.032663316,1.1682217,0.15935484,False
0.22864321,0.032663316,1.1697544,0.16151348,False
0.23115578,0.032663316,1.1712636,0.16367553,False
0.23366834,0.032663316,1.1727498,0.16584095,False
0.2361809,0.032663316,1.1742134,0.16800974,False
0.23869346,0.032663316,1.1756552,0.17018221,False
0.24120602,0.032663316,1.1770755,0.17235789,False
0.2437186,0.032663316,1.1784748,0.17453785,False
0.24623115,0.032663316,1.1798538,0.17671941,False
0.24874371,0.032663316,1.1812127,0.17890464,False
0.2512563,0.032663316,1.1825521,0.18109374,False
0.25376883,0.032663316,1.1838723,0.18328574,False
0.2562814,0.032663316,1.1851739,0.18548091,False
0.25879398,0.032663316,1.1864572,0.18767951,False
0.26130652,0.032663316,1.1877223,0.18988118,False
0.2638191,0.032663316,1.1889701,0.19208604,False
0.26633164,0.032663316,1.1902006,0.19429378,False
0.26884422,0.032663316,1.1914145,0.19650511,False
0.2713568,0.032663316,1.1926117,0.19871935,False
0.27386934,0.032663316,1.1937928,0.2009364,False
0.2763819,0.032663316,1.1949582,0.20315686,False
0.27889448,0.032663316,1.196108,0.20538013,False
0.28140703,0.032663316,1.1972427,0.20760673,False
0.2839196,0.032663316,1.1983625,0.20983633,False
0.28643215,0.032663316,1.1994677,0.21206889,False
0.28894472,0.032663316,1.2005585,0.21430421,False
0.2914573,0.032663316,1.2016352,0.21654284,False
0.29396984,0.032663316,1.2026982,0.21878424,False
0.2964824,0.032663316,1.2037477,0.22102866,False
0.29899496,0.032663316,1.2047839,0.22327581,False
0.30150753,0.032663316,1.2058071,0.22552596,False
0.3040201,0.032663316,1.2068175,0.22777946,False
0.30653265,0.032663316,1.2078153,0.23003535,False
0.30904523,0.032663316,1.2088008,0.23229434,False
0.3115578,0.032663316,1.2097743,0.23455638,False
0.31407034,0.032663316,1.2107357,0.23682123,False
0.31658292,0.032663316,1.2116854,0.23908901,False
0.31909546,0.032663316,1.2126237,0.2413593,False
0.32160804,0.032663316,1.2135508,0.24363276,False
0.3241206,0.032663316,1.2144667,0.24590927,False
0.32663316,0.032663316,1.2153716,0.24818823,False
0.32914573,0.032663316,1.2162659,0.25047022,False
0.33165827,0.032663316,1.2171496,0.25275478,False
0.33417085,0.032663316,1.218023,0.25504258,False
0.33668342,0.032663316,1.218886,0.25733292,False
0.33919597,0.032663316,1.2197391,0.25962633,False
0.34170854,0.032663316,1.2205821,0.2619225,False
0.34422112,0.032663316,1.2214156,0.26422122,False
0.34673366,0.032663316,1.2222396,0.26652297,False
0.34924623,0.032663316,1.223054,0.26882735,False
0.35175878,0.032663316,1.2238592,0.27113444,False
0.35427135,0.032663316,1.2246552,0.27344483,False
0.35678393,0.032663316,1.2254423,0.2757574,False
0.35929647,0.032663316,1.2262205,0.27807325,False
0.36180905,0.032663316,1.22699,0.2803915,False
0.3643216,0.032663316,1.2277508,0.28271252,False
0.36683416,0.032663316,1.2285032,0.28503665,False
0.36934674,0.032663316,1.2292472,0.28736344,False
0.37185928,0.032663316,1.229983,0.28969276,False
0.37437186,0.032663316,1.2307109,0.29202497,False
0.37688443,0.032663316,1.2314305,0.29435992,False
0.37939698,0.032663316,1.2321424,0.29669785,False
0.38190955,0.032663316,1.2328465,0.29903814,False
0.3844221,0.032663316,1.2335429,0.30138162,False
0.38693467,0.032663316,1.2342318,0.30372763,False
0.38944724,0.032663316,1.2349133,0.30607647,False
0.3919598,0.032663316,1.2355875,0.30842817,False
0.39447236,0.032663316,1.2362542,0.31078246,False
0.39698493,0.032663316,1.236914,0.31313947,False
0.39949748,0.032663316,1.2375667,0.3154993,False
0.40201005,0.032663316,1.2382125,0.317862,False
0.4045226,0.032663316,1.2388513,0.3202272,False
0.40703517,0.032663316,1.2394834,0.32259542,False
0.40954775,0.032663316,1.2401087,0.32496622,False
0.4120603,0.032663316,1.2407275,0.3273413,False
0.41457286,0.032663316,1.2413397,0.3297163,False
0.4170854,0.032663316,1.2419456,0.33209866,False
0.41959798,0.032663316,1.242545,0.33447748,False
0.42211056,0.032663316,1.2431381,0.3368622,False
0.4246231,0.032663316,1.2437252,0.3392497,False
0.42713568,0.032663316,1.244306,0.34163976,False
0.42964825,0.032663316,1.2448808,0.34403285,False
0.4321608,0.032663316,1.2454495,0.3464286,False
0.43467337,0.032663316,1.2460126,0.3488273,False
0.4371859,0.032663316,1.2465695,0.3512289,False
0.4396985,0.032663316,1.2471207,0.353633,False
0.44221106,0.032663316,1.2476664,0.35603985,False
0.4447236,0.032663316,1.2482064,0.35844967,False
0.44723618,0.032663316,1.2487407,0.3608624,False
0.44974872,0.032663316,1.2492695,0.36327758,False
0.4522613,0.032663316,1.2497928,0.36569574,False
0.45477387,0.032663316,1.2503109,0.36811715,False
0.45728642,0.032663316,1.2508236,0.3705408,False
0.459799,0.032663316,1.251331,0.37296748,False
0.46231157,0.032663316,1.2518332,0.37539667,False
0.4648241,0.032663316,1.2523302,0.37782943,False
0.46733668,0.032663316,1.252822,0.3802643,False
0.46984923,0.032663316,1.253309,0.38270262,False
0.4723618,0.032663316,1.2537907,0.3851435,False
0.47487438,0.032663316,1.2542677,0.38758725,False
0.47738692,0.032663316,1.2547398,0.39003357,False
0.4798995,0.032663316,1.2552068,0.3924833,False
0.48241204,0.032663316,1.2556692,0.39493558,False
0.4849246,0.032663316,1.2561268,0.39739096,False
0.4874372,0.032663316,1.2565798,0.399849,False
0.48994973,0.032663316,1.257028,0.40231007,False
0.4924623,0.032663316,1.2574717,0.40477407,False
0.49497488,0.032663316,1.2579107,0.4072409,False
0.49748743,0.032663316,1.2583451,0.40971068,False
0.5,0.032663316,1.2755008,0.39284807,True
0.0,0.032964822,0.0065941303,9.0319986e-07,False
0.0025125628,0.032964822,0.31443456,7.8834796e-07,False
0.0050251256,0.032964822,0.42591643,8.002196e-07,False
0.007537688,0.032964822,0.5022742,8.1804643e-07,False
0.010050251,0.032964822,0.5606888,8.504371e-07,False
0.012562814,0.032964822,0.60795295,8.9108653e-07,False
0.015075376,0.032964822,0.64755696,9.493555e-07,False
0.01758794,0.032964822,0.68144935,0.00027661794,False
0.020100502,0.032964822,0.7105312,0.0018183736,False
0.022613065,0.032964822,0.7362547,0.0033429964,False
0.025125628,0.032964822,0.75926363,0.004866313,False
0.027638191,0.032964822,0.78003466,0.0063975635,False
0.030150753,0.032964822,0.79893124,0.007941038,False
0.032663316,0.032964822,0.8162356,0.0095008,False
0.03517588,0.032964822,0.8321724,0.0110777365,False
0.03768844,0.032964822,0.8469222,0.0126726385,False
0.040201005,0.032964822,0.8606336,0.014285569,False
0.042713568,0.032964822,0.8734292,0.015916172,False
0.04522613,0.032964822,0.8854114,0.01756428,False
0.047738694,0.032964822,0.89666706,0.01922908,False
0.050251257,0.032964822,0.9072702,0.020911112,False
0.05276382,0.032964822,0.91728413,0.022607742,False
0.055276383,0.032964822,0.9267641,0.024320021,False
0.057788946,0.032964822,0.93575776,0.026047088,False
0.060301505,0.032964822,0.9443071,0.027788285,False
0.06281407,0.032964822,0.9524487,0.029543085,False
0.06532663,0.032964822,0.9602154,0.03131076,False
0.0678392,0.032964822,0.96763605,0.03309131,False
0.07035176,0.032964822,0.9747366,0.034883365,False
0.072864324,0.032964822,0.98154,0.036687355,False
0.07537688,0.032964822,0.9880673,0.03850279,False
0.07788945,0.032964822,0.99433726,0.040328655,False
0.08040201,0.032964822,1.0003667,0.04216534,False
0.08291457,0.032964822,1.006171,0.04401192,False
0.085427135,0.032964822,1.0117645,0.045868292,False
0.087939695,0.032964822,1.0171597,0.047734085,False
0.09045226,0.032964822,1.0223684,0.049609408,False
0.09296482,0.032964822,1.0274016,0.05149317,False
0.09547739,0.032964822,1.0322688,0.053385645,False
0.09798995,0.032964822,1.0369793,0.05528633,False
0.10050251,0.032964822,1.0415415,0.05719559,False
0.10301507,0.032964822,1.0459632,0.059112336,False
0.10552764,0.032964822,1.0502515,0.061036736,False
0.1080402,0.032964822,1.054413,0.062969,False
0.110552765,0.032964822,1.058454,0.06490843,False
0.113065325,0.032964822,1.0623804,0.0668547,False
0.11557789,0.032964822,1.0661976,0.06880797,False
0.11809045,0.032964822,1.0699105,0.070768036,False
0.12060301,0.032964822,1.0735239,0.07273455,False
0.12311558,0.032964822,1.077042,0.07470769,False
0.12562814,0.032964822,1.0804691,0.07668703,False
0.1281407,0.032964822,1.0838091,0.078672364,False
0.13065326,0.032964822,1.0870656,0.08066401,False
0.13316582,0.032964822,1.090242,0.08266132,False
0.1356784,0.032964822,1.0933417,0.084664665,False
0.13819095,0.032964822,1.0963676,0.086673684,False
0.14070351,0.032964822,1.0993226,0.08868821,False
0.14321607,0.032964822,1.1022094,0.09070782,False
0.14572865,0.032964822,1.1050307,0.092732646,False
0.1482412,0.032964822,1.1077888,0.09476291,False
0.15075377,0.032964822,1.110486,0.09679841,False
0.15326633,0.032964822,1.1131245,0.09883906,False
0.1557789,0.032964822,1.1157066,0.10088462,False
0.15829146,0.032964822,1.1182339,0.10293485,False
0.16080402,0.032964822,1.1207085,0.10499027,False
0.16331658,0.032964822,1.1231327,0.10705124,False
0.16582914,0.032964822,1.1255065,0.10911472,False
0.16834171,0.032964822,1.1278334,0.11118379,False
0.17085427,0.032964822,1.1301142,0.11325762,False
0.17336683,0.032964822,1.1323502,0.11533566,False
0.17587939,0.032964822,1.1345432,0.1174181,False
0.17839196,0.032964822,1.1366942,0.11950504,False
0.18090452,0.032964822,1.1388048,0.12159594,False
0.18341708,0.032964822,1.1408758,0.12369148,False
0.18592964,0.032964822,1.1429088,0.12579094,False
0.18844222,0.032964822,1.1449046,0.12789452,False
0.19095477,0.032964822,1.1468647,0.13000216,False
0.19346733,0.032964822,1.1487896,0.13211372,False
0.1959799,0.032964822,1.1506807,0.13422945,False
0.19849247,0.032964822,1.1525388,0.13634884,False
0.20100503,0.032964822,1.1543648,0.13847236,False
0.20351759,0.032964822,1.1561596,0.14059941,False
0.20603015,0.032964822,1.1579242,0.1427305,False
0.2085427,0.032964822,1.159659,0.1448653,False
0.21105528,0.032964822,1.1613652,0.14700373,False
0.21356784,0.032964822,1.1630434,0.14914586,False
0.2160804,0.032964822,1.1646942,0.1512916,False
0.21859296,0.032964822,1.1663185,0.15344098,False
0.22110553,0.032964822,1.1679169,0.155594,False
0.22361809,0.032964822,1.16949,0.15775044,False
0.22613065,0.032964822,1.1710384,0.15991047,False
0.22864321,0.032964822,1.1725628,0.16207398,False
